Transaction Number, Hmnsu, Description, Payment Mode, Operation Type, Date, Formated Logical, csn, confirmed, processDate, value, receivedValue, voucherValue, atm, station, line, operation
34000000000000004909, undefined, undefined,Dinheiro,sale,26/09/2023 18:26:14,14.07.00001790-5,3926775345,true,26/09/2023 18:26:27,12,12,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004910, undefined, undefined,Dinheiro,sale,26/09/2023 18:26:55,14.07.00001790-5,3926775345,true,26/09/2023 18:27:03,20,20,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004911, undefined, undefined,Dinheiro,sale,26/09/2023 18:27:27,14.07.00001790-5,3926775345,false,26/09/2023 18:28:41,10,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004912, undefined, undefined,Dinheiro,sale,26/09/2023 18:30:38,14.07.00001790-5,3926775345,true,26/09/2023 18:30:51,10,10,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004913, undefined, undefined,Dinheiro,sale,26/09/2023 18:31:25,14.07.00001790-5,3926775345,true,26/09/2023 18:31:37,20,20,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004914, undefined, undefined,Dinheiro,sale,26/09/2023 18:31:52,14.07.00001790-5,3926775345,true,26/09/2023 18:33:18,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004915, undefined, undefined,Dinheiro,sale,26/09/2023 18:33:36,14.07.00001790-5,3926775345,false,26/09/2023 18:34:05,5,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004916, undefined, undefined,Dinheiro,sale,26/09/2023 18:34:26,14.07.00001790-5,3926775345,false,26/09/2023 18:34:33,5,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004917, undefined, undefined,Dinheiro,sale,26/09/2023 18:34:49,14.07.00001790-5,3926775345,true,26/09/2023 18:36:34,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004918, undefined, undefined,Dinheiro,sale,26/09/2023 18:36:55,14.07.00001790-5,3926775345,true,26/09/2023 18:37:20,30,30,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004919, undefined, undefined,Dinheiro,sale,26/09/2023 18:37:52,14.07.00001790-5,3926775345,true,26/09/2023 18:38:48,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004920, undefined, undefined,Dinheiro,sale,26/09/2023 18:39:34,14.07.00001790-5,3926775345,true,26/09/2023 18:39:42,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004921, undefined, undefined,Dinheiro,sale,26/09/2023 18:40:08,14.07.00001790-5,3926775345,true,26/09/2023 18:40:32,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004922, undefined, undefined,Dinheiro,sale,26/09/2023 18:40:54,14.07.00001790-5,3926775345,false,26/09/2023 18:41:32,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004923, undefined, undefined,Dinheiro,sale,26/09/2023 18:41:48,14.07.00001790-5,3926775345,true,26/09/2023 18:42:17,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004924, undefined, undefined,Dinheiro,sale,26/09/2023 18:42:47,14.07.00001782-4,3172129553,false,26/09/2023 18:43:22,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004925, undefined, undefined,Dinheiro,sale,26/09/2023 18:47:17,14.07.00001782-4,3172129553,true,26/09/2023 18:47:41,7,7,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004926, undefined, undefined,Dinheiro,sale,26/09/2023 18:48:03,14.07.00001782-4,3172129553,true,26/09/2023 18:48:10,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004927, undefined, undefined,Dinheiro,sale,26/09/2023 18:48:47,14.07.00001782-4,3172129553,false,26/09/2023 18:51:14,5,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004928, undefined, undefined,Dinheiro,sale,26/09/2023 18:51:29,14.07.00001782-4,3172129553,false,26/09/2023 18:51:37,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004929, undefined, undefined,Dinheiro,sale,26/09/2023 18:56:23,14.07.00000755-1,2414165636,true,26/09/2023 18:57:20,2,2,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
14400000000000004930, undefined, Produto teste pos,Dinheiro,sale,26/09/2023 19:19:27,,3925215,true,26/09/2023 19:19:39,0.01,0,undefined,2 - 133,automação item,AEROPORTO,automação item,
14400000000000004931, undefined, QRCODE E2E TEST,Credito,salecancel,26/09/2023 20:45:00,null,3925214,false,Invalid Date,-5,0,undefined,1 - 133,Tmob Delmon,null,null,
10500000000000004932, undefined, 1 unidade - vencimento 1 hora,Dinheiro,sale,27/09/2023 19:34:12,,3925221,true,27/09/2023 19:34:27,0.01,0,undefined,301 - 131,Tmob,null,null,
34000000000000004933, undefined, undefined,Debito,sale,27/09/2023 20:02:38,1,,false,27/09/2023 20:03:23,4.4,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004934, undefined, undefined,Debito,sale,27/09/2023 20:07:27,1,,false,27/09/2023 20:08:04,4.4,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004935, undefined, undefined,Dinheiro,sale,27/09/2023 20:09:00,14.07.00000694-6,2411937060,false,27/09/2023 20:09:30,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004936, undefined, undefined,Dinheiro,sale,27/09/2023 20:09:55,14.07.00000694-6,2411937060,false,27/09/2023 20:10:04,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004937, undefined, undefined,Dinheiro,sale,27/09/2023 20:10:32,14.07.00000694-6,2411937060,true,27/09/2023 20:10:50,2,2,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004938, undefined, undefined,Debito,sale,27/09/2023 20:11:30,14.07.00000694-6,2411937060,true,27/09/2023 20:11:57,2,2,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004939, undefined, undefined,Dinheiro,sale,27/09/2023 20:22:18,14.07.00000694-6,2411937060,true,27/09/2023 20:22:42,2,2,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004940, 10002790, Comum dinheiro,Dinheiro,sale,28/09/2023 11:44:05,577269082,1137972815,true,28/09/2023 11:44:21,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004941, 10002791, Comum dinheiro,Voucher,sale,28/09/2023 11:45:29,1060007186,2307609807,true,28/09/2023 11:45:31,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004942, 10002792, Comum dinheiro,Dinheiro,sale,28/09/2023 12:26:53,860001286,4027547823,false,28/09/2023 12:28:51,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004943, 10002793, Comum dinheiro,Dinheiro,sale,28/09/2023 12:32:06,860001286,4027547823,true,28/09/2023 12:32:15,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004944, 10002795, Comum dinheiro,Dinheiro,sale,28/09/2023 12:33:25,860001286,4027547823,true,28/09/2023 12:33:33,10,10,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004945, 10002797, Escolar dinh.,Dinheiro,sale,28/09/2023 12:34:16,1060007381,2312471247,true,28/09/2023 12:34:23,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004946, 10002798, Comum dinheiro,Dinheiro,sale,28/09/2023 12:36:07,1060007186,2307609807,true,28/09/2023 12:36:14,10,10,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004947, 10002799, Fidelidade,Debito,sale,28/09/2023 12:36:38,860001260,4026723631,true,28/09/2023 12:37:02,35.2,32.45,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004948, undefined, undefined,Dinheiro,sale,28/09/2023 12:48:11,14.07.00000693-8,2411468820,false,28/09/2023 12:48:53,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004949, 10002800, Comum dinheiro,Dinheiro,sale,28/09/2023 14:56:02,1060007198,2307537743,true,28/09/2023 14:56:48,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004950, 10002801, Comum dinheiro,Dinheiro,sale,28/09/2023 14:57:24,1060007198,2307537743,false,28/09/2023 15:03:30,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004951, 10002802, Comum dinheiro,Dinheiro,sale,28/09/2023 15:06:57,1060009699,2309200015,true,28/09/2023 15:07:28,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004952, 10002803, Comum dinheiro,Dinheiro,sale,28/09/2023 15:19:05,1060009699,2309200015,true,28/09/2023 15:19:22,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004953, 10002804, Comum dinheiro,Dinheiro,sale,28/09/2023 15:20:33,1060009687,2309182415,true,28/09/2023 15:20:43,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004954, 10002805, Comum dinheiro,Dinheiro,sale,28/09/2023 15:27:13,1060009675,2312202511,true,28/09/2023 15:27:30,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004955, 10002806, Comum dinheiro,Dinheiro,sale,28/09/2023 15:30:05,1060009687,2309182415,false,28/09/2023 15:30:43,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004956, 10002807, Comum dinheiro,Debito,sale,28/09/2023 15:31:06,1060009687,2309182415,true,28/09/2023 15:31:28,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004957, 10002808, Comum dinheiro,Dinheiro,sale,28/09/2023 15:32:36,1060009675,2312202511,true,28/09/2023 15:32:48,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
14400000000000004958, undefined, QRCODE E2E TEST,Dinheiro,sale,28/09/2023 15:50:33,,3925222,true,28/09/2023 15:50:47,5,0,undefined,1 - 133,Tmob Delmon,null,null,
10500000000000004959, undefined, 1 unidade - vencimento 1 hora,Debito,sale,28/09/2023 17:28:16,,3925223,true,28/09/2023 17:28:29,0.01,0,undefined,302 - 131,Tmob,null,null,
10500000000000004960, undefined, 1 unidade - vencimento 1 hora,Debito,sale,28/09/2023 17:37:11,,3925224,true,28/09/2023 17:37:24,0.01,0,undefined,302 - 131,Tmob,null,null,
10500000000000004961, undefined, undefined,Debito,sale,28/09/2023 17:39:32,,,false,Invalid Date,0.11,0,undefined,302 - 131,Tmob,null,null,
10500000000000004962, undefined, undefined,Debito,sale,28/09/2023 17:49:20,,,false,Invalid Date,0.11,0,undefined,302 - 131,Tmob,null,null,
34000000000000004963, 10002809, Fidelidade,Debito,sale,28/09/2023 17:53:03,1060007460,2309196719,false,28/09/2023 17:53:26,35.2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004964, undefined, undefined,Debito,sale,28/09/2023 17:53:59,14.07.00000693-8,2411468820,false,28/09/2023 17:54:10,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
10500000000000004965, undefined, undefined,Debito,sale,28/09/2023 18:05:28,,,false,Invalid Date,0.11,0,undefined,302 - 131,Tmob,null,null,
14400000000000004966, undefined, Comum TOP 52,Dinheiro,sale,28/09/2023 18:15:29,,,false,Invalid Date,2,0,undefined,1 - 133,Tmob Delmon,null,null,
34000000000000004967, undefined, undefined,Debito,sale,28/09/2023 18:40:22,1,,true,28/09/2023 18:41:19,22,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004968, undefined, undefined,Debito,sale,28/09/2023 18:47:26,1,,true,28/09/2023 18:48:16,22,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004969, undefined, undefined,Debito,sale,28/09/2023 18:52:21,1,,true,28/09/2023 18:53:52,22,22,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004970, undefined, undefined,Debito,sale,28/09/2023 19:00:43,1,,false,28/09/2023 19:01:38,4.4,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004971, undefined, undefined,Debito,sale,28/09/2023 19:03:03,1,,false,28/09/2023 19:03:47,22,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004972, undefined, undefined,Debito,sale,28/09/2023 19:04:21,1,,false,28/09/2023 19:04:32,22,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004973, undefined, undefined,Debito,sale,28/09/2023 19:51:15,14.07.00001790-5,3926775345,false,28/09/2023 19:51:26,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004974, undefined, undefined,Debito,sale,28/09/2023 19:51:45,14.07.00001790-5,3926775345,false,28/09/2023 19:51:49,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004975, undefined, undefined,Debito,sale,28/09/2023 19:53:22,14.07.00001782-4,3172129553,false,28/09/2023 19:53:33,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004976, undefined, undefined,Debito,sale,28/09/2023 19:53:48,14.07.00001782-4,3172129553,false,28/09/2023 19:53:52,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004977, undefined, undefined,Debito,sale,28/09/2023 19:58:34,14.07.00001782-4,3172129553,false,28/09/2023 19:58:44,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004978, undefined, undefined,Debito,sale,28/09/2023 19:58:58,14.07.00001782-4,3172129553,false,28/09/2023 19:59:08,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004979, undefined, undefined,Debito,sale,28/09/2023 19:59:24,14.07.00001782-4,3172129553,false,28/09/2023 19:59:34,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004980, undefined, undefined,Debito,sale,28/09/2023 20:09:46,1,,false,28/09/2023 20:10:01,4.4,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
14400000000000004981, undefined, QRCODE E2E TEST,Dinheiro,sale,28/09/2023 20:09:44,,3925225,true,28/09/2023 20:09:56,5,0,undefined,1 - 133,Tmob Delmon,null,null,
14400000000000004982, undefined, QRCODE E2E TEST,Dinheiro,sale,28/09/2023 20:10:29,,3925226,true,28/09/2023 20:10:33,5,0,undefined,1 - 133,Tmob Delmon,null,null,
34000000000000004983, undefined, undefined,Debito,sale,28/09/2023 20:13:37,14.07.00002034-5,719683038,false,28/09/2023 20:14:46,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004984, undefined, undefined,Debito,sale,28/09/2023 20:16:28,14.07.00002034-5,719683038,true,28/09/2023 20:16:58,2,2,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004985, undefined, undefined,Debito,sale,28/09/2023 20:17:48,14.07.00002034-5,719683038,false,28/09/2023 20:18:28,5,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004986, 10002810, Comum dinheiro,Debito,sale,28/09/2023 20:25:52,1060009705,2309218767,false,28/09/2023 20:26:10,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004987, 10002811, Comum dinheiro,Debito,sale,28/09/2023 20:26:35,1060009705,2309218767,false,28/09/2023 20:26:44,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004988, undefined, undefined,Debito,sale,28/09/2023 20:26:59,14.07.00001782-4,3172129553,false,28/09/2023 20:27:08,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004989, undefined, undefined,Dinheiro,sale,28/09/2023 20:47:04,14.07.00000693-8,2411468820,false,28/09/2023 20:47:30,5,2,200,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004990, undefined, undefined,Voucher,sale,28/09/2023 20:49:06,14.07.00000693-8,2411468820,true,28/09/2023 20:49:12,2,2,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004991, undefined, undefined,Debito,sale,28/09/2023 21:08:40,1,,false,28/09/2023 21:09:25,4.4,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004992, undefined, undefined,Debito,sale,29/09/2023 14:40:52,1,,false,29/09/2023 14:41:12,4.4,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004993, undefined, undefined,Debito,sale,29/09/2023 14:41:39,1,,false,29/09/2023 14:41:49,4.4,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000004994, undefined, undefined,Debito,sale,29/09/2023 14:43:01,1,,false,29/09/2023 14:43:10,4.4,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
10500000000000004995, undefined, QRCODE E2E TEST,Dinheiro,sale,29/09/2023 18:11:20,,3925227,true,29/09/2023 18:11:32,5,0,undefined,302 - 131,Tmob,null,null,
14400000000000004996, undefined, QRCODE E2E TEST,Dinheiro,sale,29/09/2023 18:12:09,,3925228,true,29/09/2023 18:12:12,5,0,undefined,1 - 133,Tmob Delmon,null,null,
14400000000000004997, undefined, QRCODE E2E TEST,Dinheiro,sale,29/09/2023 18:12:42,,3925229,true,29/09/2023 18:12:44,5,0,undefined,1 - 133,Tmob Delmon,null,null,
14400000000000004998, undefined, Produto teste pos,Debito,sale,29/09/2023 18:13:19,,3925230,true,29/09/2023 18:13:22,0.01,0,undefined,1 - 133,Tmob Delmon,null,null,
14400000000000004999, undefined, QRCODE E2E TEST,Credito,sale,29/09/2023 18:13:47,,3925231,true,29/09/2023 18:13:49,5,0,undefined,1 - 133,Tmob Delmon,null,null,
10500000000000005000, undefined, QRCODE E2E TEST,Debito,sale,29/09/2023 19:43:28,,3925232,true,29/09/2023 19:43:43,5,0,undefined,302 - 131,Tmob,null,null,
10500000000000005001, undefined, Comum TOP 52,Dinheiro,sale,29/09/2023 20:17:14,,,false,Invalid Date,0.44,0,undefined,302 - 131,Tmob,null,null,
10500000000000005002, undefined, Unitário Vencimento 1 dia,Dinheiro,sale,29/09/2023 20:33:45,,3925233,true,29/09/2023 20:34:00,5,0,undefined,301 - 131,Tmob,null,null,
10500000000000005003, undefined, undefined,Dinheiro,sale,29/09/2023 20:35:01,,,false,Invalid Date,0.66,0,undefined,302 - 131,Tmob,null,null,
10500000000000005004, undefined, QRCODE E2E TEST,Dinheiro,sale,29/09/2023 20:56:46,,3925234,true,29/09/2023 20:57:01,5,0,undefined,302 - 131,Tmob,null,null,
34000000000000005005, 10002812, Comum dinheiro,Debito,sale,02/10/2023 12:55:13,1060007198,2307537743,false,02/10/2023 12:55:26,0,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000005006, undefined, undefined,Debito,sale,02/10/2023 12:56:11,14.07.00001782-4,3172129553,false,02/10/2023 12:56:22,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
10500000000000005007, undefined, QRCODE E2E TEST,Debito,sale,02/10/2023 13:17:49,,3925235,true,02/10/2023 13:18:04,5,0,undefined,301 - 131,Tmob,null,null,
10500000000000005008, undefined, QRCode Pré Tokenizable,Debito,sale,02/10/2023 14:24:42,,3925236,true,02/10/2023 14:24:58,4.4,0,undefined,301 - 131,Tmob,null,null,
34000000000000005009, 10002813, Comum dinheiro,Dinheiro,sale,02/10/2023 14:40:39,1060007198,2307537743,false,02/10/2023 14:40:50,0,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000005010, undefined, undefined,Dinheiro,sale,02/10/2023 14:41:04,14.07.00001782-4,3172129553,true,02/10/2023 14:41:13,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000005011, undefined, undefined,Dinheiro,sale,02/10/2023 14:41:29,14.07.00001782-4,3172129553,false,02/10/2023 14:41:48,2,0,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000005012, undefined, undefined,Dinheiro,sale,02/10/2023 14:42:16,14.07.00001782-4,3172129553,true,02/10/2023 14:42:23,2,2,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000005013, undefined, undefined,Dinheiro,sale,02/10/2023 14:42:42,14.07.00001782-4,3172129553,true,02/10/2023 14:42:49,5,5,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000005014, undefined, undefined,Dinheiro,sale,02/10/2023 14:43:47,14.07.00001782-4,3172129553,true,02/10/2023 14:43:59,9,9,undefined,9 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
